coffee_id,Country_of_Origin,Farm_Name,Lot_Number,Mill,ICO_Number,Company,Altitude,Region,Producer,Number_of_Bags,Bag_Weight,In_Country_Partner,Harvest_Year,Grading_Date,Owner,Variety,Status,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Overall,Defects,Total_Cup_Points,Moisture,Color,Category_One_Defects,Category_Two_Defects,Quakers,Expiration,Certification_Body,Certification_Address,Certification_Contact,parsed_expiration,parsed_grading_date
1107,Nicaragua,los mesones,,planta procesadora sebaco,017-053-0125,exportadora atlantic s.a,1187.5,jinotega,Sheldom La rue,275,2 kg,Asociación de Cafés Especiales de Nicaragua,2015,April 24 2015,"exportadora atlantic, s.a.",Caturra,,Washed / Wet,7.17,7.08,7.08,7.33,7.25,7.08,10,10,10,7.17,,80.17,0.11,,0,2,0,April 23 2016,Asociación de Cafés Especiales de Nicaragua,fc561dd3c2eee024b032933e0a97b4aede0dc206,f79a8d4dee92a80ff14025f03ea34fa316b2132f,2016-04-23,2015-04-24
1100,Nicaragua,finca el consuelo,,"beneficio matagalpa coffee group, s.a.",017/117/018,zeas escobar y compañía limitada,900,matagalpa,GLORIA ANTONIETA ESCOBAR URRUTIA,275,69 kg,Asociación de Cafés Especiales de Nicaragua,2015,February 20 2015,gloria antonieta escobar urrutia,Caturra,,Washed / Wet,7.08,6.92,7,7.25,7.5,7.25,10,10,10,7.25,,80.25,0.11,Green,0,2,0,February 20 2016,Asociación de Cafés Especiales de Nicaragua,fc561dd3c2eee024b032933e0a97b4aede0dc206,f79a8d4dee92a80ff14025f03ea34fa316b2132f,2016-02-20,2015-02-20
1142,Nicaragua,asociación aldea global jinotega,,beneficio soppexcca,017/191/488,asociación aldea global jinotega,1250,jinotega,Asociación Aldea Global Jinotega,75,2 kg,Asociación de Cafés Especiales de Nicaragua,2014,March 30 2015,asociación aldea global jinotega,Caturra,,Washed / Wet,6.83,7.17,7.17,6.92,7.5,7.08,10,10,10,7.17,,79.83,0.11,Green,0,0,0,March 29 2016,Asociación de Cafés Especiales de Nicaragua,fc561dd3c2eee024b032933e0a97b4aede0dc206,f79a8d4dee92a80ff14025f03ea34fa316b2132f,2016-03-29,2015-03-30
1041,Nicaragua,cafetales santa matilde,,beneficio san carlos,017/001/1066,"comercial internacional exportadora, s.a.",1100,jinotega,ROLANDO LACAYO,275,69 kg,Asociación de Cafés Especiales de Nicaragua,2015,May 28 2015,"comercial internacional exportadora, s.a.",Other,,Washed / Wet,7.25,7.25,7.17,7.25,7.33,7.25,10,10,10,7.25,,80.75,0.12,Green,0,5,0,May 27 2016,Asociación de Cafés Especiales de Nicaragua,fc561dd3c2eee024b032933e0a97b4aede0dc206,f79a8d4dee92a80ff14025f03ea34fa316b2132f,2016-05-27,2015-05-28
965,Nicaragua,cafetales santa matilde,,san carlos,017/001/1214,"comercial internacional exportadora, s.a.",1100,jinotega,Rolando Lacayo,275,69 kg,Asociación de Cafés Especiales de Nicaragua,2015,July 6 2015,"comercial internacional exportadora, s.a.",Catuai,,Washed / Wet,7.08,7.5,7.33,7.17,7.42,7.25,10,10,10,7.5,,81.25,0.1,Green,0,4,0,July 5 2016,Asociación de Cafés Especiales de Nicaragua,fc561dd3c2eee024b032933e0a97b4aede0dc206,f79a8d4dee92a80ff14025f03ea34fa316b2132f,2016-07-05,2015-07-06
#114041,Taiwan,竹崙子莊園,A32-Northern Taiwan Specialty Coffee Evaluation,竹崙子莊園,,Taiwu Coffee Cooperative,150,新北市,邱建明,1,110 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,unknown,Completed,Pulped natural / honey,7.83,7.92,7.83,7.58,7.58,7.67,10,10,10,7.67,0,84.08,0.10800000000000001,Greenish,0,2,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#934594,Taiwan,拉拉山祖嵐咖啡莊園,A50-Northern Taiwan Specialty Coffee Evaluation,拉拉山祖嵐咖啡莊園,,Taiwu Coffee Cooperative,500,桃園市,宗素霞,1,20 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,unknown,Completed,Washed / Wet,7.5,7.58,7.42,7.42,7.25,7.42,10,10,10,7.42,0,82,0.08199999999999999,Green,0,1,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#105052,Taiwan,好客農埸,A34-Northern Taiwan Specialty Coffee Evaluation,好客農埸,,Taiwu Coffee Cooperative,460,苗栗縣,彭聰明,1,60 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,unknown,Completed,Pulped natural / honey,7.33,7.42,7.42,7.5,7.42,7.5,10,10,10,7.5,0,82.08,0.081,Greenish,0,3,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#526397,Taiwan,棒棒有機農場,A41-Northern Taiwan Specialty Coffee Evaluation,棒棒有機農場,,Taiwu Coffee Cooperative,1150,苗栗縣,林木青,1,320 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,unknown,Completed,Washed / Wet,7.75,7.75,7.58,7.67,7.42,7.5,10,10,10,7.58,0,83.25,0.096,Green,0,1,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#211361,Taiwan,銅鏡莊園,A01-Northern Taiwan Specialty Coffee Evaluation,銅鏡莊園,,Taiwu Coffee Cooperative,165,苗栗縣,吳聲發,1,4 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,unknow,Completed,Natural / Dry,7.67,7.67,7.42,7.42,7.42,7.5,10,10,10,7.5,0,82.58,0.098,Green,0,0,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#547819,Taiwan,弘欣咖啡園,A02-Northern Taiwan Specialty Coffee Evaluation,弘欣咖啡園,,Taiwu Coffee Cooperative,139,新竹縣,胡明杰,1,200 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,unknown,Completed,Washed / Wet,7.42,7.42,7.58,7.42,7.58,7.5,10,10,10,7.58,0,82.5,0.084,Green,0,2,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#663913,Taiwan,阿拉思家,A10-Northern Taiwan Specialty Coffee Evaluation,阿拉思家,,Taiwu Coffee Cooperative,300,桃園市,李秀圓,1,6 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,Typica,Completed,Pulped natural / honey,7.25,7.42,7.42,7.5,7.42,7.42,10,10,10,7.42,0,81.83,0.113,Green,0,0,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#348647,Taiwan,金暖農場,A43-Northern Taiwan Specialty Coffee Evaluation,金暖農場,,Taiwu Coffee Cooperative,600,桃園市,何育達,1,3 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,unknown,Completed,Washed / Wet,7.5,7.67,7.33,7.5,7.25,7.33,10,10,10,7.5,0,82.08,0.096999999999999989,Bluish-Green,0,0,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#541397,Taiwan,北平山林,A23-Northern Taiwan Specialty Coffee Evaluation,北平山林,,Taiwu Coffee Cooperative,230,新竹縣,戴禎男,1,4 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,Yellow Bourbon,Completed,Natural / Dry,8,8,7.75,7.75,7.67,7.75,10,10,10,7.92,0,84.83,0.096999999999999989,Brownish,0,0,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#760524,Taiwan,苗55咖啡莊園,A37-Northern Taiwan Specialty Coffee Evaluation,苗55咖啡莊園,,Taiwu Coffee Cooperative,520,苗栗縣,李鴻儀,1,300 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,unknown,Completed,Pulped natural / honey,7.75,7.92,7.83,7.75,7.75,7.75,10,10,10,7.75,0,84.5,0.113,Bluish-Green,0,0,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#531106,Taiwan,橫鹿,A46-Northern Taiwan Specialty Coffee Evaluation,橫鹿,,Taiwu Coffee Cooperative,300,新北市,呂星輝,1,100 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,Typica,Completed,Pulped natural / honey,7.42,7.5,7.33,7.33,7.33,7.33,10,10,10,7.33,0,81.58,0.09,Yellow-green,0,0,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#599652,Taiwan,六曲窩,A03-Northern Taiwan Specialty Coffee Evaluation,六曲窩,,Taiwu Coffee Cooperative,375,新竹縣,黃俊淦,1,13 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,Typica,Completed,Washed / Wet,7.92,7.92,7.83,7.83,7.75,7.83,10,10,10,7.83,0,84.92,0.095,Green,0,2,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#744798,Taiwan,正源咖啡,A30-Northern Taiwan Specialty Coffee Evaluation,正源咖啡,,Taiwu Coffee Cooperative,325,新竹縣,彭文正,1,10 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,unknown,Completed,Natural / Dry,7.58,7.67,7.5,7.75,7.75,7.67,10,10,10,7.67,0,83.58,0.084,Green,0,0,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#127584,Taiwan,恆珊農場,A05-Northern Taiwan Specialty Coffee Evaluation,恆珊農場,,Taiwu Coffee Cooperative,300,新竹縣,羅以珊,1,13 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,unknown,Completed,Pulped natural / honey,7.58,7.75,7.67,7.83,7.5,7.67,10,10,10,7.67,0,83.67,0.092,Greenish,0,0,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#150681,Taiwan,宋明光	蝙蝠洞莊園	蝙蝠洞莊園,A14-Northern Taiwan Specialty Coffee Evaluation,宋明光	蝙蝠洞莊園	蝙蝠洞莊園,,Taiwu Coffee Cooperative,275,新竹縣,宋明光,1,10 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,Typica,Completed,Pulped natural / honey,7.58,7.75,7.58,7.75,7.58,7.67,10,10,10,7.67,0,83.58,0.091,Green,0,0,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#748900,Taiwan,迎曦山丘,A20-Northern Taiwan Specialty Coffee Evaluation,迎曦山丘,,Taiwu Coffee Cooperative,340,苗栗縣,翁召安,1,100 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,unknown,Completed,Washed / Wet,7.67,7.67,7.5,7.58,7.58,7.5,10,10,10,7.67,0,83.17,0.11800000000000001,Blue-Green,0,0,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#142692,Taiwan,寶山謐靚,A48-Northern Taiwan Specialty Coffee Evaluation,寶山謐靚,,Taiwu Coffee Cooperative,140,新竹縣,宋煦仁,1,5 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,unknown,Completed,Natural / Dry,7.67,7.58,7.42,7.5,7.33,7.42,10,10,10,7.42,0,82.33,0.10800000000000001,Green,0,1,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#764728,Taiwan,蜜多莊園,A35-Northern Taiwan Specialty Coffee Evaluation,蜜多莊園,,Taiwu Coffee Cooperative,250,新竹縣,張新榮,1,16 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,Typica,Completed,Natural / Dry,7.75,7.75,7.5,7.75,7.5,7.42,10,10,10,7.5,0,83.17,0.096999999999999989,Greenish,0,2,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#240429,Taiwan,羅馬8號莊園,A11-Northern Taiwan Specialty Coffee Evaluation,羅馬8號莊園,,Taiwu Coffee Cooperative,250,新竹縣,羅政宏,1,16 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,Typica,Completed,Pulped natural / honey,7.83,7.83,7.75,7.75,7.75,7.75,10,10,10,7.92,0,84.58,0.096,Greenish,0,0,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#918443,Taiwan,四分子道,A04-Northern Taiwan Specialty Coffee Evaluation,四分子道,,Taiwu Coffee Cooperative,250,新竹縣,林士傑,1,8 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,Typica,Completed,Pulped natural / honey,7.58,7.67,7.5,7.75,7.5,7.58,10,10,10,7.75,0,83.33,0.096999999999999989,Greenish,0,0,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#128172,Taiwan,木華莊園,A21-Northern Taiwan Specialty Coffee Evaluation,木華莊園,,Taiwu Coffee Cooperative,300,桃園市,簡進財,1,80 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,Typica,Completed,Washed / Wet,7.58,7.67,7.58,7.75,7.42,7.58,10,10,10,7.75,0,83.33,0.096,Green,0,1,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#553743,Taiwan,大屯29莊園,A38-Northern Taiwan Specialty Coffee Evaluation,大屯29莊園,,Taiwu Coffee Cooperative,435,臺北市,侯奕瑋,1,8 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,unknown,Completed,Pulped natural / honey,7.33,7.5,7.42,7.33,7.33,7.25,10,10,10,7.33,0,81.5,0.085,Green,0,0,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#725808,Taiwan,香夾蘭莊園,A26-Northern Taiwan Specialty Coffee Evaluation,香夾蘭莊園,,Taiwu Coffee Cooperative,800,苗栗縣,黃簡秋蘭,1,50 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,Gesha,Completed,Washed / Wet,8,7.92,7.67,8,7.75,7.83,10,10,10,7.92,0,85.08,0.1,Pale Yellow,0,5,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#895349,Taiwan,掬香園,A22-Northern Taiwan Specialty Coffee Evaluation,掬香園,,Taiwu Coffee Cooperative,465,苗栗縣,謝櫞楨,1,32 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,Caturra,Completed,Washed / Wet,7.67,7.58,7.42,7.42,7.5,7.5,10,10,10,7.5,0,82.58,0.084,Blue-Green,0,2,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#405157,Taiwan,樹橋窩莊園,A17-Northern Taiwan Specialty Coffee Evaluation,樹橋窩莊園,,Taiwu Coffee Cooperative,275,新竹縣,王維書,1,12 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,January 6 2023,Taiwu,Typica,Completed,Pulped natural / honey,7.5,7.67,7.58,7.58,7.5,7.5,10,10,10,7.58,0,82.92,0.08900000000000001,Blue-Green,0,0,0,January 6 2024,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2024-01-06,2023-01-06
#443473,Taiwan,古峰咖啡莊園 Goodfun Coffee Farm,"The 2022 Pacific Rim Coffee Summit,T051",古峰咖啡莊園,,Taiwan Coffee Laboratory,1250,Yunlin,賴彥合,1,60 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,November 15 2022,Goodfun,Gesha,Completed,Washed / Wet,8.08,8,8.08,8.08,8,8,10,10,10,8,0,86.25,0.11900000000000001,Green,0,0,0,November 15 2023,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2023-11-15,2022-11-15
#439097,Taiwan,917農場 (917 Farm),2021/11,917農場 (917 Farm),,Taiwan Coffee Laboratory,400,玉里鎮Yuli Township,黃怡瑄 Huang Yi-xuan,1,20 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,December 12 2022,黃怡瑄,Typica,Completed,Natural / Dry,8.08,7.92,7.75,7.83,7.5,7.58,10,10,10,7.83,0,84.5,0.102,Green,0,0,0,December 12 2023,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2023-12-12,2022-12-12
#695532,Taiwan,雅慕伊咖啡莊園,"The 2022 Pacific Rim Coffee Summit,T036",雅慕伊咖啡莊園,,Taiwan Coffee Laboratory,1250,Chiayi,浦瀚文,1,80 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,November 15 2022,Pu Han Wen,Gesha,Completed,Washed / Wet,8.08,7.83,7.67,7.67,7.67,7.75,10,10,10,7.92,0,84.58,0.11199999999999999,Green,0,2,0,November 15 2023,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2023-11-15,2022-11-15
#693585,Colombia,La Gallera,"The 2022 Pacific Rim Coffee Summit,CO02",La Gallera,,Taiwan Coffee Laboratory,1800,Tolima,Oscar Javier Paez & Family,40,35 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2022,November 15 2022,PeiHsun Lin,Bourbon Sidra,Completed,Pulped natural / honey,7.67,7.92,7.67,7.58,7.67,7.67,10,10,10,7.58,0,83.75,0.106,greenish,0,1,0,November 15 2023,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2023-11-15,2022-11-15
#655504,Colombia,La Gaitania,"The 2022 Pacific Rim Coffee Summit,CO03",La Gaitania,,Taiwan Coffee Laboratory,1850,tolima,Josue Enciso Suarez,70,35 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,November 15 2022,PeiHsun Lin,Caturra,Completed,Washed / Wet,8.08,8,8.08,7.92,8.08,8,10,10,10,8,0,86.17,0.106,Green,0,0,0,November 15 2023,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2023-11-15,2022-11-15
#125800,Myanmar,Aromatic,"The 2022 Pacific Rim Coffee Summit,MM01",Aromatic,,Taiwan Coffee Laboratory,1400,South Shan State,Lim,100,30 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2022,November 15 2022,PeiHsun Lin,"Catimor,Catuai,Caturra,Bourbon",Completed,Natural / Dry,7.83,7.83,7.67,7.58,7.58,7.58,10,10,10,7.58,0,83.67,0.102,Pale Yellow,0,1,1,November 15 2023,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2023-11-15,2022-11-15
#434200,Taiwan,香香久溢咖啡莊園,"The 2022 Pacific Rim Coffee Summit,T022",香香久溢咖啡莊園,,Taiwan Coffee Laboratory,1100,Chiayi,吳昭昀,1,40 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,November 15 2022,Wu Jhao Yun,Typica + SL34,Completed,Washed / Wet,7.75,7.92,7.67,7.92,7.75,7.83,8.67,10,10,7.92,0,83.42,0.10099999999999999,Blue-Green,0,0,0,November 15 2023,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2023-11-15,2022-11-15
#529473,Honduras,finca de la casa,"The 2022 Pacific Rim Coffee Summit,HN04",De la casa,,Taiwan Coffee Laboratory,1800,"San Andrés, Lempira",Irma Consuelo Bonilla Hernandez,16,30 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2021 / 2022,November 15 2022,"Kao,SIng-jay",Typica,Completed,Pulped natural / honey,7.75,7.75,7.75,7.67,7.75,7.67,10,10,10,7.67,0,84,0.094,Green,0,0,0,November 15 2023,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2023-11-15,2022-11-15
#709384,Guatemala,MULTIPLE SMALLHOLDER FARMS,GF-23392,MULTIPLE SMALLHOLDER FARMS,11/15/179,"HARU International Corp, 守成咖啡",1400,Antigua,La Minita,540,30 kg,Taiwan Coffee Laboratory 台灣咖啡研究室,2022,November 3 2022,Anderson Wong,Caturra,Completed,Washed / Wet,7.33,7.42,7.33,7.42,7.58,7.42,10,10,10,7.42,0,81.92,0.10300000000000001,Greenish,0,1,0,November 3 2023,Taiwan Coffee Laboratory 台灣咖啡研究室,"QAHWAH CO., LTD 4F, No. 225, Sec. 3, Beixin Rd., Xindian Dist. New Taipei City, Taiwan","Lin, Jen-An Neil 林仁安 - 886-289116612",2023-11-03,2022-11-03
